101	0.1	0.7250000000000001
202	0.1	0.0
303	0.0	0.0
404	0.0	0.4
505	0.0	0.0
606	0.0	0.0
707	0.0	0.2
808	0.0	0.55
909	0.0	0.0
1010	0.0	0.0
1111	0.0	0.0
1212	0.0	0.7250000000000001
1313	0.0	0.0
1414	0.0	0.0
1515	0.1	0.0
1616	0.0	0.35000000000000003
1717	0.0	0.6000000000000001
1818	0.0	0.0
1919	0.0	0.0
2020	0.0	0.35000000000000003
2121	0.0	0.25
2222	0.0	0.0
2323	0.2	0.75833335
2424	0.0	0.2
2525	0.0	0.0
2626	0.0	0.0
2727	0.0	0.0
2828	0.0	0.2
2929	0.0	0.2
3030	0.0	0.0
3131	0.0	0.2
3232	0.0	0.25
3333	0.0	0.30000000000000004
3434	0.0	0.8333333500000001
3535	0.0	0.4
3636	0.0	0.0
3737	0.1	0.35000000000000003
3838	0.0	0.0
3939	0.0	0.4
4040	0.0	0.55
4141	0.0	0.4
4242	0.0	0.0
4343	0.0	0.0
4444	0.0	0.2
4545	0.0	0.35000000000000003
4646	0.0	0.30000000000000004
4747	0.0	0.0
4848	0.0	0.25
4949	0.0	0.2
5050	0.0	0.75
5151	0.0	0.0
5252	0.0	0.25
5353	0.0	0.7250000000000001
5454	0.1	0.35000000000000003
5555	0.0	0.35000000000000003
5656	0.0	0.4
5757	0.0	0.0
5858	0.0	0.4
5959	0.0	0.0
6060	0.0	0.0
6161	0.0	0.0
6262	0.0	0.0
6363	0.0	0.35000000000000003
6464	0.0	0.0
6565	0.0	0.35000000000000003
6666	0.0	0.0
6767	0.0	0.30000000000000004
6868	0.0	0.0
6969	0.0	0.30000000000000004
7070	0.0	0.25
7171	0.0	0.4
7272	0.0	0.0
7373	0.0	0.25
7474	0.0	1.0250000000000001
7575	0.0	0.2
7676	0.0	0.0
7777	0.0	0.0
7878	0.0	0.7000000000000001
7979	0.0	0.35000000000000003
8080	0.0	0.2
8181	0.0	0.35000000000000003
8282	0.1	0.35000000000000003
8383	0.0	0.0
8484	0.0	0.30000000000000004
8585	0.0	0.775
8686	0.0	0.6083333500000001
8787	0.0	0.0
8888	0.1	0.0
8989	0.0	0.0
9090	0.1	0.0
9191	0.0	0.0
9292	0.0	0.0
9393	0.0	0.0
9494	0.0	0.0
9595	0.0	0.0
9696	0.0	0.0
9797	0.0	0.0
9898	0.0	0.4
9999	0.0	0.4
10100	0.0	0.0
10201	0.1	0.0
10302	0.1	0.25
10403	0.0	0.55
10504	0.0	0.2
10605	0.0	0.675
10706	0.2	0.9083333500000002
10807	0.0	0.30000000000000004
10908	0.1	0.0
11009	0.0	0.2
11110	0.0	0.0
11211	0.0	0.4
11312	0.0	0.0
11413	0.0	0.0
11514	0.0	0.0
11615	0.0	0.0
11716	0.0	0.0
11817	0.1	0.0
11918	0.0	0.0
12019	0.0	0.30000000000000004
12120	0.0	0.35000000000000003
12221	0.0	0.5
12322	0.1	0.7000000000000001
12423	0.0	0.45
12524	0.1	0.30000000000000004
12625	0.0	0.4
12726	0.0	0.0
12827	0.0	0.8333333500000001
12928	0.0	0.0
13029	0.0	0.0
13130	0.0	0.25
13231	0.0	0.35000000000000003
13332	0.0	0.55
13433	0.0	0.35000000000000003
13534	0.0	0.75833335
13635	0.0	0.5
13736	0.0	0.0
13837	0.0	0.0
13938	0.0	0.2
14039	0.0	0.30000000000000004
14140	0.0	0.0
14241	0.0	0.0
14342	0.1	0.2
14443	0.0	0.0
14544	0.0	0.0
14645	0.0	0.0
14746	0	0.25
14847	0	0.05
14948	0	0
15049	0	0
15150	0	0
15251	0	0
15352	0	0
15453	0	0
15554	0	0
15655	0	0
15756	0	0
15857	0	0.05
15958	0	0
16059	0	0
16160	0	0.15000000000000002
16261	0	0
16362	0	0
16463	0	0
16564	0	0.35833335000000005
16665	0.0	0.0
16766	0.0	0.0
16867	0.0	0.0
16968	0.0	0.0
17069	0.0	0.0
17170	0.1	0.0
17271	0.0	0.0
17372	0.0	0.0
17473	0.0	0.0
17574	0.0	0.1
17675	0.0	0.0
17776	0.0	0
17877	0.0	0.0
17978	0.0	0.5583333500000001
18079	0.0	0.0
18180	0.0	0.0
18281	0.1	0.4
18382	0.0	4.09166635
18483	0.1	0.2
18584	0.0	0.0
18685	0.0	0.15000000000000002
18786	0.1	0.0
18887	0.0	0.0
18988	0.0	0.0
19089	0.0	0.0
19190	0.0	0.0
19291	0.0	0.0
19392	0.0	0.0
19493	0.0	0.1
19594	0.0	0.35000000000000003
19695	0.0	0.15000000000000002
19796	0.0	0.0
19897	0.1	0.0
19998	0.0	0.4
20099	0.0	0.0
20200	0.0	0.0
20301	0.0	0.0
20402	0.0	0.0
20503	0.0	0.8083333500000001
20604	0.0	0.0
20705	0.0	0.0
20806	0.0	0.0
20907	0.0	0.0
21008	0.0	0.0
21109	0.0	0.0
21210	0.0	0.0
21311	0.0	0.0
21412	0.0	0.0
21513	0.0	0.0
21614	0.0	0.0
21715	0.0	0.0
21816	0.0	0.0
21917	0.1	0.0
22018	0.0	0.25
22119	0.0	0.0
22220	0.0	0.05
22321	0.0	0.0
